play_name,character,act,scene,sentence,text,tokens,sentiment_score
Tamburlaine the Great-Part1,USUMCASANE,SCENE II.,SCENE II.,5,"When with their fearful tongues they shall confess,","['fearful', 'tongues', 'shall', 'confess']",-0.4939
Tamburlaine the Great-Part1,USUMCASANE,SCENE II.,SCENE II.,6,These are the men that all the world admires.,"['men', 'world', 'admires']",0.3612
Tamburlaine the Great-Part1,THERIDAMAS,SCENE II.,SCENE II.,1,What strong enchantments tice my yielding soul,"['strong', 'enchantments', 'tice', 'yielding', 'soul']",0.5106
Tamburlaine the Great-Part1,THERIDAMAS,SCENE II.,SCENE II.,2,"To these  resolved, noble Scythians!","['resolved', 'noble', 'Scythians']",0.6114
Tamburlaine the Great-Part1,THERIDAMAS,SCENE II.,SCENE II.,3,But shall I prove a traitor to my king?,"['shall', 'prove', 'traitor', 'king']",0.0
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,1,No; but the trusty friend of Tamburlaine.,"['trusty', 'friend', 'Tamburlaine']",0.8625
Tamburlaine the Great-Part1,THERIDAMAS,SCENE II.,SCENE II.,1,"Won with thy words, and conquer'd with thy looks,","['words', 'conquer', 'looks']",0.5719
Tamburlaine the Great-Part1,THERIDAMAS,SCENE II.,SCENE II.,2,"I yield myself, my men, and horse to thee,","['yield', 'men', 'horse']",0.0
Tamburlaine the Great-Part1,THERIDAMAS,SCENE II.,SCENE II.,3,"To be partaker of thy good or ill,","['partaker', 'good', 'ill']",0.0258
Tamburlaine the Great-Part1,THERIDAMAS,SCENE II.,SCENE II.,4,As long as life maintains Theridamas.,"['long', 'life', 'maintains', 'Theridamas']",0.0
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,1,"Theridamas, my friend, take here my hand,","['Theridamas', 'friend', 'take', 'hand']",0.7506
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,2,"Which is as much as if I swore by heaven,","['much', 'swore', 'heaven']",0.5106
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,3,And call'd the gods to witness of my vow.,"['call', 'gods', 'witness', 'vow']",0.0
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,4,Thus shall my heart be still combin'd with thine,"['Thus', 'shall', 'heart', 'still', 'combin']",0.6369
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,5,"Until our bodies turn to elements,","['bodies', 'turn', 'elements']",0.0
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,6,And both our souls aspire celestial thrones.,"['souls', 'aspire', 'celestial', 'thrones']",0.0
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,7,"Techelles and Casane, welcome him.","['Techelles', 'Casane', 'welcome']",0.4588
Tamburlaine the Great-Part1,TECHELLES,SCENE II.,SCENE II.,1,"Welcome, renowmed  Persian, to us all!","['Welcome', 'renowmed', 'Persian']",0.5093
Tamburlaine the Great-Part1,USUMCASANE,SCENE II.,SCENE II.,1,Long may Theridamas remain with us!,"['Long', 'may', 'Theridamas', 'remain']",0.0
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,1,"These are my friends, in whom I more rejoice","['friends', 'rejoice']",0.7425
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,2,Than doth the king of Persia in his crown;,"['doth', 'king', 'Persia', 'crown']",0.0
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,3,"And, by the love of Pylades and Orestes,","['love', 'Pylades', 'Orestes']",0.6369
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,4,"Whose statues  we adore in Scythia,","['Whose', 'statues', 'adore', 'Scythia']",0.5574
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,5,Thyself and them shall never part from me,"['Thyself', 'shall', 'never', 'part']",0.0
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,6,Before I crown you kings  in Asia.,"['crown', 'kings', 'Asia']",0.0
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,7,"Make much of them, gentle Theridamas,","['Make', 'much', 'gentle', 'Theridamas']",0.4404
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,8,And they will never leave thee till the death.,"['never', 'leave', 'till', 'death']",-0.5792
Tamburlaine the Great-Part1,THERIDAMAS,SCENE II.,SCENE II.,1,"Nor thee nor them,  thrice-noble Tamburlaine,","['thrice-noble', 'Tamburlaine']",0.0
Tamburlaine the Great-Part1,THERIDAMAS,SCENE II.,SCENE II.,2,"Shall want my heart to be with gladness pierc'd,","['Shall', 'want', 'heart', 'gladness', 'pierc']",0.6705
Tamburlaine the Great-Part1,THERIDAMAS,SCENE II.,SCENE II.,3,To do you honour and security.,"['honour', 'security']",0.7269
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,1,"A thousand thanks, worthy Theridamas.","['thousand', 'thanks', 'worthy', 'Theridamas']",0.7003
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,2,"And now, fair madam, and my noble lords,","['fair', 'madam', 'noble', 'lords']",0.6486
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,3,"If you will  willingly remain with me,","['willingly', 'remain']",0.0
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,4,You shall have honours as your merits be;,"['shall', 'honours', 'merits']",0.7096
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,5,Or else you shall be forc'd with slavery.,"['else', 'shall', 'forc', 'slavery']",-0.7003
Tamburlaine the Great-Part1,AGYDAS,SCENE II.,SCENE II.,1,"We yield unto thee, happy Tamburlaine.","['yield', 'unto', 'happy', 'Tamburlaine']",0.5719
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,1,"For you, then, madam, I am out of doubt.","['madam', 'doubt']",-0.3612
Tamburlaine the Great-Part1,ZENOCRATE,SCENE II.,SCENE II.,1,"I must be pleas'd perforce,?wretched Zenocrate!","['must', 'pleas', 'perforce', '\x94wretched', 'Zenocrate']",0.0
Tamburlaine the Great-Part1,ZENOCRATE,SCENE I.,SCENE I.,2,"I must be pleas'd perforce,?wretched Zenocrate!","['must', 'pleas', 'perforce', '\x94wretched', 'Zenocrate']",0.0
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,1,"Thus far are we towards Theridamas,","['Thus', 'far', 'towards', 'Theridamas']",0.0
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,2,"And valiant Tamburlaine, the man of fame,","['valiant', 'Tamburlaine', 'man', 'fame']",0.4404
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,3,The man that in the forehead of his fortune,"['man', 'forehead', 'fortune']",0.0
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,4,Bears figures of renown and miracle.,"['Bears', 'figures', 'renown', 'miracle']",0.5859
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,5,"But tell me, that hast seen him, Menaphon,","['tell', 'seen', 'Menaphon']",0.0
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,6,"What stature wields he, and what personage?","['stature', 'wields', 'personage']",0.0
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,1,"Of stature tall, and straightly fashioned,","['stature', 'tall', 'straightly', 'fashioned']",0.0
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,2,"Like his desire, lift upwards and divine;","['Like', 'desire', 'lift', 'upwards', 'divine']",0.8316
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,3,"So large of limbs, his joints so strongly knit,","['large', 'limbs', 'joints', 'strongly', 'knit']",0.4101
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,4,Such breadth of shoulders as might mainly bear,"['breadth', 'shoulders', 'might', 'mainly', 'bear']",0.0
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,5,"Old Atlas' burden; 'twixt his manly pitch,","['Old', 'Atlas', 'burden', ""'twixt"", 'manly', 'pitch']",-0.4404
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,6,"A pearl more worth than all the world is plac'd,","['pearl', 'worth', 'world', 'plac']",0.2944
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,7,Wherein by curious sovereignty of art,"['Wherein', 'curious', 'sovereignty']",0.3182
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,8,"Are fix'd his piercing instruments of sight,","['fix', 'piercing', 'instruments', 'sight']",0.0
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,9,Whose fiery circles bear encompassed,"['Whose', 'fiery', 'circles', 'bear', 'encompassed']",-0.34
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,10,"A heaven of heavenly bodies in their spheres,","['heaven', 'heavenly', 'bodies', 'spheres']",0.8074
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,11,That guides his steps and actions to the throne,"['guides', 'steps', 'actions', 'throne']",0.0
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,12,Where honour sits invested royally;,"['honour', 'sits', 'invested', 'royally']",0.5719
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,13,"Pale of complexion, wrought in him with passion,","['Pale', 'complexion', 'wrought', 'passion']",0.4588
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,14,Thirsting with sovereignty and  love of arms;,"['Thirsting', 'sovereignty', 'love', 'arms']",0.6369
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,15,"His lofty brows in folds do figure death,","['lofty', 'brows', 'folds', 'figure', 'death']",-0.5994
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,16,And in their smoothness amity and life;,"['smoothness', 'amity', 'life']",0.0
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,17,"About them hangs a knot of amber hair,","['hangs', 'knot', 'amber', 'hair']",0.0
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,18,"Wrapped in curls, as fierce Achilles' was,","['Wrapped', 'curls', 'fierce', 'Achilles']",0.0
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,19,"On which the breath of heaven delights to play,","['breath', 'heaven', 'delights', 'play']",0.8271
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,20,Making it dance with wanton majesty;,"['Making', 'dance', 'wanton', 'majesty']",0.0
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,21,"His arms and fingers long and sinewy,","['arms', 'fingers', 'long', 'sinewy']",0.0
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,22,Betokening valour and excess of strength;,"['Betokening', 'valour', 'excess', 'strength']",0.4939
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,23,In every part proportion'd like the man,"['every', 'part', 'proportion', 'like', 'man']",0.3612
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,24,Should make the world subdu'd  to Tamburlaine.,"['make', 'world', 'subdu', 'Tamburlaine']",0.0
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,1,Well hast thou pourtray'd in thy terms of life,"['Well', 'pourtray', 'terms', 'life']",0.2732
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,2,The face and personage of a wondrous man:,"['face', 'personage', 'wondrous', 'man']",0.0
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,3,Nature doth strive with Fortune  and his stars,"['Nature', 'doth', 'strive', 'Fortune', 'stars']",0.0
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,4,To make him famous in accomplish'd worth;,"['make', 'famous', 'accomplish', 'worth']",0.2263
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,5,And well his merits shew him to be made,"['well', 'merits', 'shew', 'made']",0.5859
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,6,"His fortune's master and the king of men,","['fortune', 'master', 'king', 'men']",0.0
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,7,"That could persuade, at such a sudden pinch,","['could', 'persuade', 'sudden', 'pinch']",0.0
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,8,"With reasons of his valour and his life,","['reasons', 'valour', 'life']",0.0
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,9,A thousand sworn and overmatching foes.,"['thousand', 'sworn', 'overmatching', 'foes']",-0.4588
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,10,"Then, when our powers in points of swords are join'd,","['powers', 'points', 'swords', 'join']",0.0
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,11,"And clos'd in compass of the killing bullet,","['clos', 'compass', 'killing', 'bullet']",-0.6597
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,12,Though strait the passage and the port  be made,"['Though', 'strait', 'passage', 'port', 'made']",0.0
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,13,"That leads to palace of my brother's life,","['leads', 'palace', 'brother', 'life']",0.0
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,14,Proud is  his fortune if we pierce it not;,"['Proud', 'fortune', 'pierce']",0.4767
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,15,"And, when the princely Persian diadem","['princely', 'Persian', 'diadem']",0.0
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,16,"Shall overweigh his weary witless head,","['Shall', 'overweigh', 'weary', 'witless', 'head']",-0.2732
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,17,"And fall, like mellow'd fruit, with shakes of death,","['fall', 'like', 'mellow', 'fruit', 'shakes', 'death']",-0.34
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,18,In fair  Persia noble Tamburlaine,"['fair', 'Persia', 'noble', 'Tamburlaine']",0.6486
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,19,"Shall be my regent, and remain as king.","['Shall', 'regent', 'remain', 'king']",0.0
Tamburlaine the Great-Part1,ORTYGIUS,SCENE I.,SCENE I.,1,In happy hour we have set the crown,"['happy', 'hour', 'set', 'crown']",0.5719
Tamburlaine the Great-Part1,ORTYGIUS,SCENE I.,SCENE I.,2,"Upon your kingly head, that seeks our honour","['Upon', 'kingly', 'head', 'seeks', 'honour']",0.5719
Tamburlaine the Great-Part1,ORTYGIUS,SCENE I.,SCENE I.,3,In joining with the man ordain'd by heaven,"['joining', 'man', 'ordain', 'heaven']",0.5106
Tamburlaine the Great-Part1,ORTYGIUS,SCENE I.,SCENE I.,4,To further every action to the best.,"['every', 'action', 'best']",0.6369
Tamburlaine the Great-Part1,CENEUS,SCENE I.,SCENE I.,1,He that with shepherds and a little spoil,"['shepherds', 'little', 'spoil']",0.0
Tamburlaine the Great-Part1,CENEUS,SCENE I.,SCENE I.,2,"Durst, in disdain of wrong and tyranny,","['Durst', 'disdain', 'wrong', 'tyranny']",-0.7351
Tamburlaine the Great-Part1,CENEUS,SCENE I.,SCENE I.,3,"Defend his freedom 'gainst a monarchy,","['Defend', 'freedom', ""'gainst"", 'monarchy']",0.6369
Tamburlaine the Great-Part1,CENEUS,SCENE I.,SCENE I.,4,"What will he do supported by a king,","['supported', 'king']",0.3182
Tamburlaine the Great-Part1,CENEUS,SCENE I.,SCENE I.,5,"Leading a troop of gentlemen and lords,","['Leading', 'troop', 'gentlemen', 'lords']",0.0
Tamburlaine the Great-Part1,CENEUS,SCENE I.,SCENE I.,6,And stuff'd with treasure for his highest thoughts!,"['stuff', 'treasure', 'highest', 'thoughts']",0.3595
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,1,And such shall wait on worthy Tamburlaine.,"['shall', 'wait', 'worthy', 'Tamburlaine']",0.4404
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,2,"Our army will be forty thousand strong,","['army', 'forty', 'thousand', 'strong']",0.5106
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,3,When Tamburlaine and brave Theridamas,"['Tamburlaine', 'brave', 'Theridamas']",0.5267
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,4,Have met us by the river Araris;,"['met', 'river', 'Araris']",0.0
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,5,"And all conjoin'd to meet the witless king,","['conjoin', 'meet', 'witless', 'king']",0.0
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,6,"That now is marching near to Parthia,","['marching', 'near', 'Parthia']",0.0
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,7,"And, with unwilling soldiers faintly arm'd,","['unwilling', 'soldiers', 'faintly', 'arm']",0.0
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,8,To seek revenge on me and Tamburlaine;,"['seek', 'revenge', 'Tamburlaine']",-0.5267
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,9,"To whom, sweet Menaphon, direct me straight.","['sweet', 'Menaphon', 'direct', 'straight']",0.5994
Tamburlaine the Great-Part1,MENAPHON,SCENE I.,SCENE I.,1,"I will, my lord.",['lord'],0.0
Tamburlaine the Great-Part1,MENAPHON,SCENE II.,SCENE II.,2,"I will, my lord.",['lord'],0.0
Tamburlaine the Great-Part1,MYCETES,SCENE II.,SCENE II.,1,"Come, my Meander, let us to this gear.","['Come', 'Meander', 'let', 'gear']",0.0
Tamburlaine the Great-Part1,MYCETES,SCENE II.,SCENE II.,2,"I tell you true, my heart is swoln with wrath","['tell', 'true', 'heart', 'swoln', 'wrath']",0.7906
Tamburlaine the Great-Part1,MYCETES,SCENE II.,SCENE II.,3,"On this same thievish villain Tamburlaine,","['thievish', 'villain', 'Tamburlaine']",-0.5574
Tamburlaine the Great-Part1,MYCETES,SCENE II.,SCENE II.,4,"And of  that false Cosroe, my traitorous brother.","['false', 'Cosroe', 'traitorous', 'brother']",0.0
Tamburlaine the Great-Part1,MYCETES,SCENE II.,SCENE II.,5,"Would it not grieve a king to be so abus'd,","['Would', 'grieve', 'king', 'abus']",0.2924
Tamburlaine the Great-Part1,MYCETES,SCENE II.,SCENE II.,6,And have a thousand horsemen ta'en away?,"['thousand', 'horsemen', ""ta'en"", 'away']",0.0
Tamburlaine the Great-Part1,MYCETES,SCENE II.,SCENE II.,7,"And, which is worse,  to have his diadem","['worse', 'diadem']",-0.4767
Tamburlaine the Great-Part1,MYCETES,SCENE II.,SCENE II.,8,Sought for by such scald knaves as love him not?,"['Sought', 'scald', 'knaves', 'love']",0.6369
Tamburlaine the Great-Part1,MYCETES,SCENE II.,SCENE II.,9,"I think it would:  well, then, by heavens I swear,","['think', 'would', 'well', 'heavens', 'swear']",0.5574
Tamburlaine the Great-Part1,MYCETES,SCENE II.,SCENE II.,10,"Aurora shall not peep out of her doors,","['Aurora', 'shall', 'peep', 'doors']",0.0
Tamburlaine the Great-Part1,MYCETES,SCENE II.,SCENE II.,11,"But I will have Cosroe by the head,","['Cosroe', 'head']",0.0
Tamburlaine the Great-Part1,MYCETES,SCENE II.,SCENE II.,12,And kill proud Tamburlaine with point of sword.,"['kill', 'proud', 'Tamburlaine', 'point', 'sword']",-0.3818
Tamburlaine the Great-Part1,MYCETES,SCENE II.,SCENE II.,13,"Tell you the rest, Meander:  I have said.","['Tell', 'rest', 'Meander', 'said']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,1,"Then, having pass'd Armenian deserts now,","['pass', 'Armenian', 'deserts']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,2,"And pitch'd our tents under the Georgian hills,","['pitch', 'tents', 'Georgian', 'hills']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,3,"Whose tops are cover'd with Tartarian thieves,","['Whose', 'tops', 'cover', 'Tartarian', 'thieves']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,4,"That lie in ambush, waiting for a prey,","['lie', 'ambush', 'waiting', 'prey']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,5,"What should we do but bid them battle straight,","['bid', 'battle', 'straight']",-0.2617
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,6,And rid the world of those detested troops?,"['rid', 'world', 'detested', 'troops']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,7,"Lest, if we let them linger here a while,","['Lest', 'let', 'linger']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,8,They gather strength by power of fresh supplies.,"['gather', 'strength', 'power', 'fresh', 'supplies']",0.6705
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,9,This country swarms with vile outragious men,"['country', 'swarms', 'vile', 'outragious', 'men']",-0.6249
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,10,"That live by rapine and by lawless spoil,","['live', 'rapine', 'lawless', 'spoil']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,11,Fit soldiers for the  wicked Tamburlaine;,"['Fit', 'soldiers', 'wicked', 'Tamburlaine']",-0.2263
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,12,And he that could with gifts and promises,"['could', 'gifts', 'promises']",0.3818
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,13,"Inveigle him that led a thousand horse,","['Inveigle', 'led', 'thousand', 'horse']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,14,"And make him false his faith unto his  king,","['make', 'false', 'faith', 'unto', 'king']",0.4215
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,15,Will quickly win such as be  like himself.,"['quickly', 'win', 'like']",0.743
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,16,Therefore cheer up your minds; prepare to fight:,"['Therefore', 'cheer', 'minds', 'prepare', 'fight']",0.1779
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,17,"He that can take or slaughter Tamburlaine,","['take', 'slaughter', 'Tamburlaine']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,18,Shall rule the province of Albania;,"['Shall', 'rule', 'province', 'Albania']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,19,"Who brings that traitor's head, Theridamas,","['brings', 'traitor', 'head', 'Theridamas']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,20,"Shall have a government in Media,","['Shall', 'government', 'Media']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,21,Beside  the spoil of him and all his train:,"['Beside', 'spoil', 'train']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,22,"But, if Cosroe (as our spials say,","['Cosroe', 'spials', 'say']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,23,"And as we know) remains with Tamburlaine,","['know', 'remains', 'Tamburlaine']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,24,"His highness' pleasure is that he should live,","['highness', 'pleasure', 'live']",0.5719
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,25,And be reclaim'd with princely lenity.,"['reclaim', 'princely', 'lenity']",0.0
Tamburlaine the Great-Part1,SPY,SCENE II.,SCENE II.,1,"An hundred horsemen of my company,","['hundred', 'horsemen', 'company']",0.0
Tamburlaine the Great-Part1,SPY,SCENE II.,SCENE II.,2,"Scouting abroad upon these champion  plains,","['Scouting', 'abroad', 'upon', 'champion', 'plains']",0.5994
Tamburlaine the Great-Part1,SPY,SCENE II.,SCENE II.,3,Have view'd the army of the Scythians;,"['view', 'army', 'Scythians']",0.0
Tamburlaine the Great-Part1,SPY,SCENE II.,SCENE II.,4,Which make report it far exceeds the king's.,"['make', 'report', 'far', 'exceeds', 'king']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,1,"Suppose they be in number infinite,","['Suppose', 'number', 'infinite']",0.0772
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,2,"Yet being void of martial discipline,","['Yet', 'void', 'martial', 'discipline']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,3,"All running headlong, greedy after  spoils,","['running', 'headlong', 'greedy', 'spoils']",-0.3182
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,4,"And more regarding gain than victory,","['regarding', 'gain', 'victory']",0.5688
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,5,"Like to the cruel brothers of the earth,","['Like', 'cruel', 'brothers', 'earth']",-0.3182
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,6,"Sprung  of the teeth of  dragons venomous,","['Sprung', 'teeth', 'dragons', 'venomous']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,7,"Their careless swords shall lance  their fellows' throats,","['careless', 'swords', 'shall', 'lance', 'fellows', 'throats']",-0.3612
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,8,And make us triumph in their overthrow.,"['make', 'triumph', 'overthrow']",0.4767
Tamburlaine the Great-Part1,MYCETES,SCENE II.,SCENE II.,1,"Was there such brethren, sweet Meander, say,","['brethren', 'sweet', 'Meander', 'say']",0.4588
Tamburlaine the Great-Part1,MYCETES,SCENE II.,SCENE II.,2,That sprung of teeth of dragons venomous?,"['sprung', 'teeth', 'dragons', 'venomous']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,1,"So poets say, my lord.","['poets', 'say', 'lord']",0.0
Tamburlaine the Great-Part1,MYCETES,SCENE II.,SCENE II.,1,And 'tis a pretty toy to be a poet.,"[""'t"", 'pretty', 'toy', 'poet']",0.4939
Tamburlaine the Great-Part1,MYCETES,SCENE II.,SCENE II.,2,"Well, well, Meander, thou art deeply read;","['Well', 'well', 'Meander', 'deeply', 'read']",0.4939
Tamburlaine the Great-Part1,MYCETES,SCENE II.,SCENE II.,3,"And having thee, I have a jewel sure.","['jewel', 'sure']",0.5859
Tamburlaine the Great-Part1,MYCETES,SCENE II.,SCENE II.,4,"Go on, my lord, and give your charge, I say;","['Go', 'lord', 'give', 'charge', 'say']",0.0
Tamburlaine the Great-Part1,MYCETES,SCENE II.,SCENE II.,5,Thy wit will make us conquerors to-day.,"['wit', 'make', 'conquerors', 'to-day']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,1,"Then, noble soldiers, to entrap these thieves","['noble', 'soldiers', 'entrap', 'thieves']",-0.0772
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,2,"That live confounded in disorder'd troops,","['live', 'confounded', 'disorder', 'troops']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,3,"If wealth or riches may prevail with them,","['wealth', 'riches', 'may', 'prevail']",0.765
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,4,"We have our camels laden all with gold,","['camels', 'laden', 'gold']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,5,Which you that be but common soldiers,"['common', 'soldiers']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,6,Shall fling in every corner of the field;,"['Shall', 'fling', 'every', 'corner', 'field']",0.0
Tamburlaine the Great-Part1,MEANDER,SCENE II.,SCENE II.,7,"And, while the base-born Tartars take it up,","['base-born', 'Tartars', 'take']",0.0
