play_name,character,act,scene,sentence,text,tokens,sentiment_score
Tamburlaine the Great-Part1,AGYDAS,ACT I.,SCENE II.,1,"We yield unto thee, happy Tamburlaine.","['yield', 'unto', 'happy', 'Tamburlaine']",0.705842815
Tamburlaine the Great-Part1,TAMBURLAINE,ACT I.,SCENE II.,1,"For you, then, madam, I am out of doubt.","['madam', 'doubt']",0.090754148
Tamburlaine the Great-Part1,ZENOCRATE,ACT I.,SCENE II.,1,"I must be pleas'd perforce,?wretched Zenocrate!","['must', 'pleas', 'perforce', '\x94wretched', 'Zenocrate']",-0.790724188
Tamburlaine the Great-Part1,ZENOCRATE,ACT II.,SCENE I.,2,"I must be pleas'd perforce,?wretched Zenocrate!","['must', 'pleas', 'perforce', '\x94wretched', 'Zenocrate']",-0.790724188
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,1,"Thus far are we towards Theridamas,","['Thus', 'far', 'towards', 'Theridamas']",-0.007917687
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,2,"And valiant Tamburlaine, the man of fame,","['valiant', 'Tamburlaine', 'man', 'fame']",0.314584395
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,3,The man that in the forehead of his fortune,"['man', 'forehead', 'fortune']",0.060409769
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,4,Bears figures of renown and miracle.,"['Bears', 'figures', 'renown', 'miracle']",0.322047199
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,5,"But tell me, that hast seen him, Menaphon,","['tell', 'seen', 'Menaphon']",-0.040864162
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,6,"What stature wields he, and what personage?","['stature', 'wields', 'personage']",-0.041677639
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,1,"Of stature tall, and straightly fashioned,","['stature', 'tall', 'straightly', 'fashioned']",0.186732136
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,2,"Like his desire, lift upwards and divine;","['Like', 'desire', 'lift', 'upwards', 'divine']",0.410149601
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,3,"So large of limbs, his joints so strongly knit,","['large', 'limbs', 'joints', 'strongly', 'knit']",0.307251113
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,4,Such breadth of shoulders as might mainly bear,"['breadth', 'shoulders', 'might', 'mainly', 'bear']",0.056618139
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,5,"Old Atlas' burden; 'twixt his manly pitch,","['Old', 'Atlas', 'burden', ""'twixt"", 'manly', 'pitch']",-0.067353491
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,6,"A pearl more worth than all the world is plac'd,","['pearl', 'worth', 'world', 'plac']",0.495589208
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,7,Wherein by curious sovereignty of art,"['Wherein', 'curious', 'sovereignty']",0.058374833
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,8,"Are fix'd his piercing instruments of sight,","['fix', 'piercing', 'instruments', 'sight']",-0.201644436
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,9,Whose fiery circles bear encompassed,"['Whose', 'fiery', 'circles', 'bear', 'encompassed']",-0.113477584
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,10,"A heaven of heavenly bodies in their spheres,","['heaven', 'heavenly', 'bodies', 'spheres']",0.513451405
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,11,That guides his steps and actions to the throne,"['guides', 'steps', 'actions', 'throne']",0.025159687
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,12,Where honour sits invested royally;,"['honour', 'sits', 'invested', 'royally']",0.114377629
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,13,"Pale of complexion, wrought in him with passion,","['Pale', 'complexion', 'wrought', 'passion']",0.224248644
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,14,Thirsting with sovereignty and  love of arms;,"['Thirsting', 'sovereignty', 'love', 'arms']",0.137980618
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,15,"His lofty brows in folds do figure death,","['lofty', 'brows', 'folds', 'figure', 'death']",-0.020634234
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,16,And in their smoothness amity and life;,"['smoothness', 'amity', 'life']",0.325223407
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,17,"About them hangs a knot of amber hair,","['hangs', 'knot', 'amber', 'hair']",0.017828211
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,18,"Wrapped in curls, as fierce Achilles' was,","['Wrapped', 'curls', 'fierce', 'Achilles']",0.041174989
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,19,"On which the breath of heaven delights to play,","['breath', 'heaven', 'delights', 'play']",0.496383909
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,20,Making it dance with wanton majesty;,"['Making', 'dance', 'wanton', 'majesty']",0.1982508
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,21,"His arms and fingers long and sinewy,","['arms', 'fingers', 'long', 'sinewy']",0.157875463
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,22,Betokening valour and excess of strength;,"['Betokening', 'valour', 'excess', 'strength']",-0.247574851
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,23,In every part proportion'd like the man,"['every', 'part', 'proportion', 'like', 'man']",0.337023452
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,24,Should make the world subdu'd  to Tamburlaine.,"['make', 'world', 'subdu', 'Tamburlaine']",0.298276573
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,1,Well hast thou pourtray'd in thy terms of life,"['Well', 'pourtray', 'terms', 'life']",-0.069548078
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,2,The face and personage of a wondrous man:,"['face', 'personage', 'wondrous', 'man']",0.619631068
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,3,Nature doth strive with Fortune  and his stars,"['Nature', 'doth', 'strive', 'Fortune', 'stars']",0.145134307
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,4,To make him famous in accomplish'd worth;,"['make', 'famous', 'accomplish', 'worth']",0.310856944
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,5,And well his merits shew him to be made,"['well', 'merits', 'shew', 'made']",0.048320111
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,6,"His fortune's master and the king of men,","['fortune', 'master', 'king', 'men']",0.140320744
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,7,"That could persuade, at such a sudden pinch,","['could', 'persuade', 'sudden', 'pinch']",0.129148483
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,8,"With reasons of his valour and his life,","['reasons', 'valour', 'life']",0.234419104
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,9,A thousand sworn and overmatching foes.,"['thousand', 'sworn', 'overmatching', 'foes']",-0.331412811
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,10,"Then, when our powers in points of swords are join'd,","['powers', 'points', 'swords', 'join']",0.084685374
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,11,"And clos'd in compass of the killing bullet,","['clos', 'compass', 'killing', 'bullet']",-0.163458724
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,12,Though strait the passage and the port  be made,"['Though', 'strait', 'passage', 'port', 'made']",0.016304888
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,13,"That leads to palace of my brother's life,","['leads', 'palace', 'brother', 'life']",-0.037879281
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,14,Proud is  his fortune if we pierce it not;,"['Proud', 'fortune', 'pierce']",0.467180125
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,15,"And, when the princely Persian diadem","['princely', 'Persian', 'diadem']",0.002377219
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,16,"Shall overweigh his weary witless head,","['Shall', 'overweigh', 'weary', 'witless', 'head']",-0.469582554
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,17,"And fall, like mellow'd fruit, with shakes of death,","['fall', 'like', 'mellow', 'fruit', 'shakes', 'death']",-0.13247294
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,18,In fair  Persia noble Tamburlaine,"['fair', 'Persia', 'noble', 'Tamburlaine']",0.21183645
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,19,"Shall be my regent, and remain as king.","['Shall', 'regent', 'remain', 'king']",0.085522642
Tamburlaine the Great-Part1,ORTYGIUS,ACT II.,SCENE I.,1,In happy hour we have set the crown,"['happy', 'hour', 'set', 'crown']",0.742129953
Tamburlaine the Great-Part1,ORTYGIUS,ACT II.,SCENE I.,2,"Upon your kingly head, that seeks our honour","['Upon', 'kingly', 'head', 'seeks', 'honour']",-0.250637982
Tamburlaine the Great-Part1,ORTYGIUS,ACT II.,SCENE I.,3,In joining with the man ordain'd by heaven,"['joining', 'man', 'ordain', 'heaven']",0.236014894
Tamburlaine the Great-Part1,ORTYGIUS,ACT II.,SCENE I.,4,To further every action to the best.,"['every', 'action', 'best']",0.77516959
Tamburlaine the Great-Part1,CENEUS,ACT II.,SCENE I.,1,He that with shepherds and a little spoil,"['shepherds', 'little', 'spoil']",0.031903982
Tamburlaine the Great-Part1,CENEUS,ACT II.,SCENE I.,2,"Durst, in disdain of wrong and tyranny,","['Durst', 'disdain', 'wrong', 'tyranny']",-0.563548429
Tamburlaine the Great-Part1,CENEUS,ACT II.,SCENE I.,3,"Defend his freedom 'gainst a monarchy,","['Defend', 'freedom', ""'gainst"", 'monarchy']",0.007070906
Tamburlaine the Great-Part1,CENEUS,ACT II.,SCENE I.,4,"What will he do supported by a king,","['supported', 'king']",-0.006974708
Tamburlaine the Great-Part1,CENEUS,ACT II.,SCENE I.,5,"Leading a troop of gentlemen and lords,","['Leading', 'troop', 'gentlemen', 'lords']",0.266589569
Tamburlaine the Great-Part1,CENEUS,ACT II.,SCENE I.,6,And stuff'd with treasure for his highest thoughts!,"['stuff', 'treasure', 'highest', 'thoughts']",0.447554873
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,1,And such shall wait on worthy Tamburlaine.,"['shall', 'wait', 'worthy', 'Tamburlaine']",0.075668667
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,2,"Our army will be forty thousand strong,","['army', 'forty', 'thousand', 'strong']",0.595157372
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,3,When Tamburlaine and brave Theridamas,"['Tamburlaine', 'brave', 'Theridamas']",0.033431865
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,4,Have met us by the river Araris;,"['met', 'river', 'Araris']",0.08832291
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,5,"And all conjoin'd to meet the witless king,","['conjoin', 'meet', 'witless', 'king']",-0.176177625
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,6,"That now is marching near to Parthia,","['marching', 'near', 'Parthia']",0.07153403
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,7,"And, with unwilling soldiers faintly arm'd,","['unwilling', 'soldiers', 'faintly', 'arm']",-0.460019894
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,8,To seek revenge on me and Tamburlaine;,"['seek', 'revenge', 'Tamburlaine']",-0.431655327
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE I.,9,"To whom, sweet Menaphon, direct me straight.","['sweet', 'Menaphon', 'direct', 'straight']",0.148749186
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE I.,1,"I will, my lord.",['lord'],0.495423362
Tamburlaine the Great-Part1,MENAPHON,ACT II.,SCENE II.,2,"I will, my lord.",['lord'],0.495423362
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,1,"Come, my Meander, let us to this gear.","['Come', 'Meander', 'let', 'gear']",0.223385463
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,2,"I tell you true, my heart is swoln with wrath","['tell', 'true', 'heart', 'swoln', 'wrath']",-0.210566804
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,3,"On this same thievish villain Tamburlaine,","['thievish', 'villain', 'Tamburlaine']",-0.386002051
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,4,"And of  that false Cosroe, my traitorous brother.","['false', 'Cosroe', 'traitorous', 'brother']",-0.885272658
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,5,"Would it not grieve a king to be so abus'd,","['Would', 'grieve', 'king', 'abus']",-0.336317239
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,6,And have a thousand horsemen ta'en away?,"['thousand', 'horsemen', ""ta'en"", 'away']",-0.202997427
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,7,"And, which is worse,  to have his diadem","['worse', 'diadem']",-0.810217364
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,8,Sought for by such scald knaves as love him not?,"['Sought', 'scald', 'knaves', 'love']",-0.435165059
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,9,"I think it would:  well, then, by heavens I swear,","['think', 'would', 'well', 'heavens', 'swear']",0.080704637
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,10,"Aurora shall not peep out of her doors,","['Aurora', 'shall', 'peep', 'doors']",-0.20768106
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,11,"But I will have Cosroe by the head,","['Cosroe', 'head']",-0.000798278
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,12,And kill proud Tamburlaine with point of sword.,"['kill', 'proud', 'Tamburlaine', 'point', 'sword']",-0.546903938
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,13,"Tell you the rest, Meander:  I have said.","['Tell', 'rest', 'Meander', 'said']",-0.040726539
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,1,"Then, having pass'd Armenian deserts now,","['pass', 'Armenian', 'deserts']",-0.084538825
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,2,"And pitch'd our tents under the Georgian hills,","['pitch', 'tents', 'Georgian', 'hills']",0.044615872
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,3,"Whose tops are cover'd with Tartarian thieves,","['Whose', 'tops', 'cover', 'Tartarian', 'thieves']",-0.505970709
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,4,"That lie in ambush, waiting for a prey,","['lie', 'ambush', 'waiting', 'prey']",-0.369907603
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,5,"What should we do but bid them battle straight,","['bid', 'battle', 'straight']",-0.074646112
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,6,And rid the world of those detested troops?,"['rid', 'world', 'detested', 'troops']",-0.812347748
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,7,"Lest, if we let them linger here a while,","['Lest', 'let', 'linger']",0.013924316
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,8,They gather strength by power of fresh supplies.,"['gather', 'strength', 'power', 'fresh', 'supplies']",0.273687969
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,9,This country swarms with vile outragious men,"['country', 'swarms', 'vile', 'outragious', 'men']",-0.97266423
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,10,"That live by rapine and by lawless spoil,","['live', 'rapine', 'lawless', 'spoil']",-0.301810175
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,11,Fit soldiers for the  wicked Tamburlaine;,"['Fit', 'soldiers', 'wicked', 'Tamburlaine']",-0.638835762
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,12,And he that could with gifts and promises,"['could', 'gifts', 'promises']",0.207301192
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,13,"Inveigle him that led a thousand horse,","['Inveigle', 'led', 'thousand', 'horse']",0.015520483
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,14,"And make him false his faith unto his  king,","['make', 'false', 'faith', 'unto', 'king']",-0.371836256
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,15,Will quickly win such as be  like himself.,"['quickly', 'win', 'like']",0.513191931
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,16,Therefore cheer up your minds; prepare to fight:,"['Therefore', 'cheer', 'minds', 'prepare', 'fight']",0.632907314
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,17,"He that can take or slaughter Tamburlaine,","['take', 'slaughter', 'Tamburlaine']",-0.254719552
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,18,Shall rule the province of Albania;,"['Shall', 'rule', 'province', 'Albania']",-0.044777419
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,19,"Who brings that traitor's head, Theridamas,","['brings', 'traitor', 'head', 'Theridamas']",-0.773150846
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,20,"Shall have a government in Media,","['Shall', 'government', 'Media']",-0.191264808
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,21,Beside  the spoil of him and all his train:,"['Beside', 'spoil', 'train']",-0.266203362
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,22,"But, if Cosroe (as our spials say,","['Cosroe', 'spials', 'say']",0.012064524
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,23,"And as we know) remains with Tamburlaine,","['know', 'remains', 'Tamburlaine']",0.037444122
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,24,"His highness' pleasure is that he should live,","['highness', 'pleasure', 'live']",0.746387525
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,25,And be reclaim'd with princely lenity.,"['reclaim', 'princely', 'lenity']",0.127437606
Tamburlaine the Great-Part1,SPY,ACT II.,SCENE II.,1,"An hundred horsemen of my company,","['hundred', 'horsemen', 'company']",0.105909992
Tamburlaine the Great-Part1,SPY,ACT II.,SCENE II.,2,"Scouting abroad upon these champion  plains,","['Scouting', 'abroad', 'upon', 'champion', 'plains']",0.080443941
Tamburlaine the Great-Part1,SPY,ACT II.,SCENE II.,3,Have view'd the army of the Scythians;,"['view', 'army', 'Scythians']",-0.07491152
Tamburlaine the Great-Part1,SPY,ACT II.,SCENE II.,4,Which make report it far exceeds the king's.,"['make', 'report', 'far', 'exceeds', 'king']",-0.362229766
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,1,"Suppose they be in number infinite,","['Suppose', 'number', 'infinite']",0.074833378
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,2,"Yet being void of martial discipline,","['Yet', 'void', 'martial', 'discipline']",-0.394492192
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,3,"All running headlong, greedy after  spoils,","['running', 'headlong', 'greedy', 'spoils']",-0.357178897
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,4,"And more regarding gain than victory,","['regarding', 'gain', 'victory']",-0.047074988
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,5,"Like to the cruel brothers of the earth,","['Like', 'cruel', 'brothers', 'earth']",-0.700254108
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,6,"Sprung  of the teeth of  dragons venomous,","['Sprung', 'teeth', 'dragons', 'venomous']",-0.161323078
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,7,"Their careless swords shall lance  their fellows' throats,","['careless', 'swords', 'shall', 'lance', 'fellows', 'throats']",-0.621453512
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,8,And make us triumph in their overthrow.,"['make', 'triumph', 'overthrow']",0.086199626
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,1,"Was there such brethren, sweet Meander, say,","['brethren', 'sweet', 'Meander', 'say']",0.058643781
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,2,That sprung of teeth of dragons venomous?,"['sprung', 'teeth', 'dragons', 'venomous']",-0.322824063
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,1,"So poets say, my lord.","['poets', 'say', 'lord']",0.05450426
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,1,And 'tis a pretty toy to be a poet.,"[""'t"", 'pretty', 'toy', 'poet']",0.49415246
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,2,"Well, well, Meander, thou art deeply read;","['Well', 'well', 'Meander', 'deeply', 'read']",0.204590835
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,3,"And having thee, I have a jewel sure.","['jewel', 'sure']",0.287420482
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,4,"Go on, my lord, and give your charge, I say;","['Go', 'lord', 'give', 'charge', 'say']",0.248172689
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,5,Thy wit will make us conquerors to-day.,"['wit', 'make', 'conquerors', 'to-day']",0.530690494
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,1,"Then, noble soldiers, to entrap these thieves","['noble', 'soldiers', 'entrap', 'thieves']",-0.346728615
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,2,"That live confounded in disorder'd troops,","['live', 'confounded', 'disorder', 'troops']",-0.412852068
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,3,"If wealth or riches may prevail with them,","['wealth', 'riches', 'may', 'prevail']",0.198085351
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,4,"We have our camels laden all with gold,","['camels', 'laden', 'gold']",0.258484859
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,5,Which you that be but common soldiers,"['common', 'soldiers']",-0.12643129
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,6,Shall fling in every corner of the field;,"['Shall', 'fling', 'every', 'corner', 'field']",0.019325696
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,7,"And, while the base-born Tartars take it up,","['base-born', 'Tartars', 'take']",-0.046757743
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,8,"You, fighting more for honour than for gold,","['fighting', 'honour', 'gold']",-0.108434647
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,9,Shall massacre those greedy-minded slaves;,"['Shall', 'massacre', 'greedy-minded', 'slaves']",-0.868213282
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,10,"And, when their scatter'd army is subdu'd,","['scatter', 'army', 'subdu']",-0.300917728
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,11,"And you march on their slaughter'd carcasses,","['march', 'slaughter', 'carcasses']",-0.712621619
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,12,"Share equally the gold that bought their lives,","['Share', 'equally', 'gold', 'bought', 'lives']",-0.292191628
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,13,And live like gentlemen in Persia.,"['live', 'like', 'gentlemen', 'Persia']",0.176452227
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,14,"Strike up the  drum, and march courageously:","['Strike', 'drum', 'march', 'courageously']",0.445798101
Tamburlaine the Great-Part1,MEANDER,ACT II.,SCENE II.,15,Fortune herself doth sit upon our crests.,"['Fortune', 'doth', 'sit', 'upon', 'crests']",-0.094515346
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,1,"He tells you true, my masters; so he does.","['tells', 'true', 'masters']",0.247944778
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE II.,2,"Drums, why sound ye not when Meander speaks?","['Drums', 'sound', 'Meander', 'speaks']",-0.145955477
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE III.,3,"He tells you true, my masters; so he does.","['tells', 'true', 'masters']",0.247944778
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE III.,4,"Drums, why sound ye not when Meander speaks?","['Drums', 'sound', 'Meander', 'speaks']",-0.145955477
Tamburlaine the Great-Part1,MYCETES,ACT II.,SCENE III.,5,"USUMCASANE,",[],-0.074993342
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE III.,1,"Now, worthy Tamburlaine, have I repos'd","['worthy', 'Tamburlaine', 'repos']",-0.004001759
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE III.,2,In thy approved fortunes all my hope.,"['approved', 'fortunes', 'hope']",0.561372787
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE III.,3,"What think'st thou, man, shall come of our attempts?","[""think'st"", 'man', 'shall', 'come', 'attempts']",-0.109917946
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE III.,4,"For, even as from assured oracle,","['even', 'assured', 'oracle']",0.032885902
Tamburlaine the Great-Part1,COSROE,ACT II.,SCENE III.,5,I take thy doom for satisfaction.,"['take', 'doom', 'satisfaction']",-0.006346062
Tamburlaine the Great-Part1,TAMBURLAINE,ACT II.,SCENE III.,1,"And so mistake you not a whit, my lord;","['mistake', 'whit', 'lord']",-0.437647533
Tamburlaine the Great-Part1,TAMBURLAINE,ACT II.,SCENE III.,2,For fates and oracles  heaven have sworn,"['fates', 'oracles', 'heaven', 'sworn']",-0.154437821
Tamburlaine the Great-Part1,TAMBURLAINE,ACT II.,SCENE III.,3,"To royalize the deeds of Tamburlaine,","['royalize', 'deeds', 'Tamburlaine']",0.07867182
Tamburlaine the Great-Part1,TAMBURLAINE,ACT II.,SCENE III.,4,And make them blest that share in his attempts:,"['make', 'blest', 'share', 'attempts']",-0.029023997
Tamburlaine the Great-Part1,TAMBURLAINE,ACT II.,SCENE III.,5,"And doubt you not but, if you favour me,","['doubt', 'favour']",0.052226581
Tamburlaine the Great-Part1,TAMBURLAINE,ACT II.,SCENE III.,6,And let my fortunes and my valour sway,"['let', 'fortunes', 'valour', 'sway']",0.101544339
Tamburlaine the Great-Part1,TAMBURLAINE,ACT II.,SCENE III.,7,"To some  direction in your martial deeds,","['direction', 'martial', 'deeds']",0.080574308
Tamburlaine the Great-Part1,TAMBURLAINE,ACT II.,SCENE III.,8,The world will  strive with hosts of men-at-arms,"['world', 'strive', 'hosts', 'men-at-arms']",0.516517953
Tamburlaine the Great-Part1,TAMBURLAINE,ACT II.,SCENE III.,9,To swarm unto the ensign I support.,"['swarm', 'unto', 'ensign', 'support']",0.345461803
Tamburlaine the Great-Part1,TAMBURLAINE,ACT II.,SCENE III.,10,"The host of Xerxes, which by fame is said","['host', 'Xerxes', 'fame', 'said']",0.0451832
Tamburlaine the Great-Part1,TAMBURLAINE,ACT II.,SCENE III.,11,"To drink the mighty Parthian Araris,","['drink', 'mighty', 'Parthian', 'Araris']",0.27984474
Tamburlaine the Great-Part1,TAMBURLAINE,ACT II.,SCENE III.,12,Was but a handful to that we will have:,['handful'],0.042979147
Tamburlaine the Great-Part1,TAMBURLAINE,ACT II.,SCENE III.,13,"Our quivering lances, shaking in the air,","['quivering', 'lances', 'shaking', 'air']",0.055931292
Tamburlaine the Great-Part1,TAMBURLAINE,ACT II.,SCENE III.,14,"And bullets, like Jove's dreadful thunderbolts,","['bullets', 'like', 'Jove', 'dreadful', 'thunderbolts']",-0.706900861
Tamburlaine the Great-Part1,TAMBURLAINE,ACT II.,SCENE III.,15,"Enroll'd in flames and fiery smouldering mists,","['Enroll', 'flames', 'fiery', 'smouldering', 'mists']",-0.16623868
