play_name,character,act,scene,sentence,text,tokens,sentiment_score
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,1,"Gazellus, Uribassa, and the rest,","['Gazellus', 'Uribassa', 'rest']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,2,Now will we march from proud Orminius' mount,"['march', 'proud', 'Orminius', 'mount']",0.4767
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,3,"To fair Natolia, where our neighbour kings","['fair', 'Natolia', 'neighbour', 'kings']",0.3182
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,4,"Expect our power and our royal presence,","['Expect', 'power', 'royal', 'presence']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,5,"T' encounter with the cruel Tamburlaine,","['encounter', 'cruel', 'Tamburlaine']",-0.5859
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,6,"That nigh Larissa sways a mighty host,","['nigh', 'Larissa', 'sways', 'mighty', 'host']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,7,And with the thunder of his martial  tools,"['thunder', 'martial', 'tools']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,8,Makes earthquakes in the hearts of men and heaven.,"['Makes', 'earthquakes', 'hearts', 'men', 'heaven']",0.8225
Tamburlaine the Great-Part2,GAZELLUS,SCENE II.,none,1,And now come we to make his sinews shake,"['come', 'make', 'sinews', 'shake']",-0.1779
Tamburlaine the Great-Part2,GAZELLUS,SCENE II.,none,2,With greater power than erst his pride hath felt.,"['greater', 'power', 'erst', 'pride', 'felt']",0.5994
Tamburlaine the Great-Part2,GAZELLUS,SCENE II.,none,3,"An hundred kings, by scores, will bid him arms,","['hundred', 'kings', 'scores', 'bid', 'arms']",0.0
Tamburlaine the Great-Part2,GAZELLUS,SCENE II.,none,4,And hundred thousands subjects to each score:,"['hundred', 'thousands', 'subjects', 'score']",0.0
Tamburlaine the Great-Part2,GAZELLUS,SCENE II.,none,5,"Which, if a shower of wounding thunderbolts","['shower', 'wounding', 'thunderbolts']",0.0
Tamburlaine the Great-Part2,GAZELLUS,SCENE II.,none,6,"Should break out of the bowels of the clouds,","['break', 'bowels', 'clouds']",0.0
Tamburlaine the Great-Part2,GAZELLUS,SCENE II.,none,7,"And fall as thick as hail upon our heads,","['fall', 'thick', 'hail', 'upon', 'heads']",0.0772
Tamburlaine the Great-Part2,GAZELLUS,SCENE II.,none,8,"In partial aid of that proud Scythian,","['partial', 'aid', 'proud', 'Scythian']",0.4767
Tamburlaine the Great-Part2,GAZELLUS,SCENE II.,none,9,"Yet should our courages and steeled crests,","['Yet', 'courages', 'steeled', 'crests']",0.0
Tamburlaine the Great-Part2,GAZELLUS,SCENE II.,none,10,"And numbers, more than infinite, of men,","['numbers', 'infinite', 'men']",0.0
Tamburlaine the Great-Part2,GAZELLUS,SCENE II.,none,11,Be able to withstand and conquer him.,"['able', 'withstand', 'conquer']",0.0
Tamburlaine the Great-Part2,URIBASSA,SCENE II.,none,1,Methinks I see how glad the Christian king,"['Methinks', 'see', 'glad', 'Christian', 'king']",0.4588
Tamburlaine the Great-Part2,URIBASSA,SCENE II.,none,2,"Is made for joy of our  admitted truce,","['made', 'joy', 'admitted', 'truce']",0.6369
Tamburlaine the Great-Part2,URIBASSA,SCENE II.,none,3,That could not but before be terrified,"['could', 'terrified']",-0.7579
Tamburlaine the Great-Part2,URIBASSA,SCENE II.,none,4,With  unacquainted power of our host.,"['unacquainted', 'power', 'host']",0.0
Tamburlaine the Great-Part2,MESSENGER,SCENE II.,none,1,"Arm, dread sovereign, and my noble lords!","['Arm', 'dread', 'sovereign', 'noble', 'lords']",0.0
Tamburlaine the Great-Part2,MESSENGER,SCENE II.,none,2,"The treacherous army of the Christians,","['treacherous', 'army', 'Christians']",0.0
Tamburlaine the Great-Part2,MESSENGER,SCENE II.,none,3,"Taking advantage of your slender power,","['Taking', 'advantage', 'slender', 'power']",0.25
Tamburlaine the Great-Part2,MESSENGER,SCENE II.,none,4,"Comes marching on us, and determines straight","['Comes', 'marching', 'determines', 'straight']",0.2263
Tamburlaine the Great-Part2,MESSENGER,SCENE II.,none,5,To bid us battle for our dearest lives.,"['bid', 'battle', 'dearest', 'lives']",0.25
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,1,"Traitors, villains, damned Christians!","['Traitors', 'villains', 'damned', 'Christians']",-0.807
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,2,Have I not here the articles of peace,"['articles', 'peace']",0.5423
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,3,"And solemn covenants we have both confirm'd,","['solemn', 'covenants', 'confirm']",-0.0772
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,4,"He by his Christ, and I by Mahomet?","['Christ', 'Mahomet']",0.0
Tamburlaine the Great-Part2,GAZELLUS,SCENE II.,none,1,"Hell and confusion light upon their heads,","['Hell', 'confusion', 'light', 'upon', 'heads']",-0.7783
Tamburlaine the Great-Part2,GAZELLUS,SCENE II.,none,2,"That with such treason seek our overthrow,","['treason', 'seek', 'overthrow']",-0.4404
Tamburlaine the Great-Part2,GAZELLUS,SCENE II.,none,3,And care so little for their prophet Christ!,"['care', 'little', 'prophet', 'Christ']",0.5411
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,1,"Can there be such deceit in Christians,","['deceit', 'Christians']",-0.4588
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,2,"Or treason in the fleshly heart of man,","['treason', 'fleshly', 'heart', 'man']",0.3182
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,3,Whose shape is figure of the highest God?,"['Whose', 'shape', 'figure', 'highest', 'God']",0.2732
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,4,"Then, if there be a Christ, as Christians say,","['Christ', 'Christians', 'say']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,5,"But in their deeds deny him for their Christ,","['deeds', 'deny', 'Christ']",-0.4767
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,6,"If he be son to everliving Jove,","['son', 'everliving', 'Jove']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,7,"And hath the power of his outstretched arm,","['power', 'outstretched', 'arm']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,8,If he be jealous of his name and honour,"['jealous', 'name', 'honour']",0.1779
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,9,"As is our holy prophet Mahomet,","['holy', 'prophet', 'Mahomet']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,10,Take here these papers as our sacrifice,"['Take', 'papers', 'sacrifice']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,11,And witness of thy servant's  perjury!,"['witness', 'servant', 'perjury']",-0.4926
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,12,"Open, thou shining veil of Cynthia,","['Open', 'shining', 'veil', 'Cynthia']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,13,"And make a passage from th' empyreal heaven,","['make', 'passage', 'th', 'empyreal', 'heaven']",0.5106
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,14,"That he that sits on high and never sleeps,","['sits', 'high', 'never', 'sleeps']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,15,"Nor in one place is circumscriptible,","['one', 'place', 'circumscriptible']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,16,But every where fills every continent,"['every', 'fills', 'every', 'continent']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,17,"With strange infusion of his sacred vigour,","['strange', 'infusion', 'sacred', 'vigour']",0.0258
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,18,"May, in his endless power and purity,","['May', 'endless', 'power', 'purity']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,19,Behold and venge this traitor's perjury!,"['Behold', 'venge', 'traitor', 'perjury']",-0.4926
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,20,"Thou, Christ, that art esteem'd omnipotent,","['Christ', 'esteem', 'omnipotent']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,21,"If thou wilt prove thyself a perfect God,","['wilt', 'prove', 'thyself', 'perfect', 'God']",0.7003
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,22,"Worthy the worship of all faithful hearts,","['Worthy', 'worship', 'faithful', 'hearts']",0.9062
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,23,"Be now reveng'd upon this traitor's soul,","['reveng', 'upon', 'traitor', 'soul']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,24,And make the power I have left behind,"['make', 'power', 'left', 'behind']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,25,(Too little to defend our guiltless lives),"['little', 'defend', 'guiltless', 'lives']",0.2023
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,26,Sufficient to discomfit  and confound,"['Sufficient', 'discomfit', 'confound']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,27,The trustless force of those false Christians!,"['trustless', 'force', 'false', 'Christians']",-0.5562
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,28,"To arms, my lords!  on Christ still let us cry:","['arms', 'lords', 'Christ', 'still', 'let', 'cry']",-0.5255
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,29,"If there be Christ, we shall have victory.","['Christ', 'shall', 'victory']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,30,"Can there be such deceit in Christians,","['deceit', 'Christians']",-0.4588
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,31,"Or treason in the fleshly heart of man,","['treason', 'fleshly', 'heart', 'man']",0.3182
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,32,Whose shape is figure of the highest God?,"['Whose', 'shape', 'figure', 'highest', 'God']",0.2732
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,33,"Then, if there be a Christ, as Christians say,","['Christ', 'Christians', 'say']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,34,"But in their deeds deny him for their Christ,","['deeds', 'deny', 'Christ']",-0.4767
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,35,"If he be son to everliving Jove,","['son', 'everliving', 'Jove']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,36,"And hath the power of his outstretched arm,","['power', 'outstretched', 'arm']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,37,If he be jealous of his name and honour,"['jealous', 'name', 'honour']",0.1779
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,38,"As is our holy prophet Mahomet,","['holy', 'prophet', 'Mahomet']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,39,Take here these papers as our sacrifice,"['Take', 'papers', 'sacrifice']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,40,And witness of thy servant's  perjury!,"['witness', 'servant', 'perjury']",-0.4926
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,41,"Open, thou shining veil of Cynthia,","['Open', 'shining', 'veil', 'Cynthia']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,42,"And make a passage from th' empyreal heaven,","['make', 'passage', 'th', 'empyreal', 'heaven']",0.5106
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,43,"That he that sits on high and never sleeps,","['sits', 'high', 'never', 'sleeps']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,44,"Nor in one place is circumscriptible,","['one', 'place', 'circumscriptible']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,45,But every where fills every continent,"['every', 'fills', 'every', 'continent']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,46,"With strange infusion of his sacred vigour,","['strange', 'infusion', 'sacred', 'vigour']",0.0258
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,47,"May, in his endless power and purity,","['May', 'endless', 'power', 'purity']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,48,Behold and venge this traitor's perjury!,"['Behold', 'venge', 'traitor', 'perjury']",-0.4926
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,49,"Thou, Christ, that art esteem'd omnipotent,","['Christ', 'esteem', 'omnipotent']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,50,"If thou wilt prove thyself a perfect God,","['wilt', 'prove', 'thyself', 'perfect', 'God']",0.7003
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,51,"Worthy the worship of all faithful hearts,","['Worthy', 'worship', 'faithful', 'hearts']",0.9062
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,52,"Be now reveng'd upon this traitor's soul,","['reveng', 'upon', 'traitor', 'soul']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,53,And make the power I have left behind,"['make', 'power', 'left', 'behind']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,54,(Too little to defend our guiltless lives),"['little', 'defend', 'guiltless', 'lives']",0.2023
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,55,Sufficient to discomfit  and confound,"['Sufficient', 'discomfit', 'confound']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,56,The trustless force of those false Christians!,"['trustless', 'force', 'false', 'Christians']",-0.5562
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,57,"To arms, my lords!  on Christ still let us cry:","['arms', 'lords', 'Christ', 'still', 'let', 'cry']",-0.5255
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,58,"If there be Christ, we shall have victory.","['Christ', 'shall', 'victory']",0.0
Tamburlaine the Great-Part2,SIGISMUND,SCENE III.,none,1,"Discomfited is all the Christian  host,","['Discomfited', 'Christian', 'host']",0.0
Tamburlaine the Great-Part2,SIGISMUND,SCENE III.,none,2,"And God hath thunder'd vengeance from on high,","['God', 'thunder', 'vengeance', 'high']",0.2732
Tamburlaine the Great-Part2,SIGISMUND,SCENE III.,none,3,For my accurs'd and hateful perjury.,"['accurs', 'hateful', 'perjury']",-0.7269
Tamburlaine the Great-Part2,SIGISMUND,SCENE III.,none,4,"O just and dreadful punisher of sin,","['dreadful', 'punisher', 'sin']",-0.8555
Tamburlaine the Great-Part2,SIGISMUND,SCENE III.,none,5,Let the dishonour of the pains I feel,"['Let', 'dishonour', 'pains', 'feel']",-0.4215
Tamburlaine the Great-Part2,SIGISMUND,SCENE III.,none,6,In this my mortal well-deserved wound,"['mortal', 'well-deserved', 'wound']",0.0
Tamburlaine the Great-Part2,SIGISMUND,SCENE III.,none,7,End all my penance in my sudden death!,"['End', 'penance', 'sudden', 'death']",-0.636
Tamburlaine the Great-Part2,SIGISMUND,SCENE III.,none,8,"And let this death, wherein to sin I die,","['let', 'death', 'wherein', 'sin', 'die']",-0.9205
Tamburlaine the Great-Part2,SIGISMUND,SCENE III.,none,9,Conceive a second life in endless mercy!,"['Conceive', 'second', 'life', 'endless', 'mercy']",0.4199
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,1,"Now lie the Christians bathing in their bloods,","['lie', 'Christians', 'bathing', 'bloods']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,2,And Christ or Mahomet hath been my friend.,"['Christ', 'Mahomet', 'friend']",0.4939
Tamburlaine the Great-Part2,GAZELLUS,SCENE III.,none,1,"See, here the perjur'd traitor Hungary,","['See', 'perjur', 'traitor', 'Hungary']",0.0
Tamburlaine the Great-Part2,GAZELLUS,SCENE III.,none,2,Bloody and breathless for his villany!,"['Bloody', 'breathless', 'villany']",-0.4926
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,1,Now shall his barbarous body be a prey,"['shall', 'barbarous', 'body', 'prey']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,2,"To beasts and fowls, and all the winds shall breathe,","['beasts', 'fowls', 'winds', 'shall', 'breathe']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,3,"Through shady leaves of every senseless tree,","['shady', 'leaves', 'every', 'senseless', 'tree']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,4,Murmurs and hisses for his heinous sin.,"['Murmurs', 'hisses', 'heinous', 'sin']",-0.5574
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,5,"Now scalds his soul in the Tartarian streams,","['scalds', 'soul', 'Tartarian', 'streams']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,6,"And feeds upon the baneful tree of hell,","['feeds', 'upon', 'baneful', 'tree', 'hell']",-0.6808
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,7,"That Zoacum,  that fruit of bitterness,","['Zoacum', 'fruit', 'bitterness']",-0.4019
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,8,"That in the midst of fire is ingraff'd,","['midst', 'fire', 'ingraff']",-0.34
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,9,"Yet flourisheth, as Flora in her pride,","['Yet', 'flourisheth', 'Flora', 'pride']",0.34
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,10,With apples like the heads of damned fiends.,"['apples', 'like', 'heads', 'damned', 'fiends']",-0.0258
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,11,"The devils there, in chains of quenchless flame,","['devils', 'chains', 'quenchless', 'flame']",-0.5719
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,12,"Shall lead his soul, through Orcus' burning gulf,","['Shall', 'lead', 'soul', 'Orcus', 'burning', 'gulf']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,13,"]From pain to pain, whose change shall never end.","['pain', 'pain', 'whose', 'change', 'shall', 'never', 'end']",-0.765
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,14,"What say'st thou yet, Gazellus, to his foil,","[""say'st"", 'yet', 'Gazellus', 'foil']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,15,Which we referr'd to justice of his Christ,"['referr', 'justice', 'Christ']",0.5267
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,16,"And to his power, which here appears as full","['power', 'appears', 'full']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,17,As rays of Cynthia to the clearest sight?,"['rays', 'Cynthia', 'clearest', 'sight']",0.0
Tamburlaine the Great-Part2,GAZELLUS,SCENE III.,none,1,"'Tis but the fortune of the wars, my lord,","[""'T"", 'fortune', 'wars', 'lord']",-0.7096
Tamburlaine the Great-Part2,GAZELLUS,SCENE III.,none,2,Whose power is often prov'd a miracle.,"['Whose', 'power', 'often', 'prov', 'miracle']",0.5859
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,1,"Yet in my thoughts shall Christ be honoured,","['Yet', 'thoughts', 'shall', 'Christ', 'honoured']",0.4939
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,2,"Not doing Mahomet an  injury,","['Mahomet', 'injury']",-0.4215
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,3,Whose power had share in this our victory;,"['Whose', 'power', 'share', 'victory']",0.296
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,4,"And, since this miscreant hath disgrac'd his faith,","['since', 'miscreant', 'disgrac', 'faith']",0.4215
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,5,"And died a traitor both to heaven and earth,","['died', 'traitor', 'heaven', 'earth']",-0.0772
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,6,We will both watch and ward shall keep his trunk,"['watch', 'ward', 'shall', 'keep', 'trunk']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,7,Amidst these plains for fowls to prey upon.,"['Amidst', 'plains', 'fowls', 'prey', 'upon']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,8,"Go, Uribassa, give  it straight in charge.","['Go', 'Uribassa', 'give', 'straight', 'charge']",0.2263
Tamburlaine the Great-Part2,URIBASSA,SCENE III.,none,1,"I will, my lord.",['lord'],0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,1,"And now, Gazellus, let us haste and meet","['Gazellus', 'let', 'haste', 'meet']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,2,"Our army, and our brother of Jerusalem,","['army', 'brother', 'Jerusalem']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,3,"Of Soria,  Trebizon, and Amasia,","['Soria', 'Trebizon', 'Amasia']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,4,"And happily, with full Natolian bowls","['happily', 'full', 'Natolian', 'bowls']",0.5574
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,5,"Of Greekish wine, now let us celebrate","['Greekish', 'wine', 'let', 'celebrate']",0.5719
Tamburlaine the Great-Part2,ORCANES,SCENE III.,none,6,Our happy conquest and his angry fate.,"['happy', 'conquest', 'angry', 'fate']",0.1027
Tamburlaine the Great-Part2,ORCANES,SCENE IV.,none,7,"And now, Gazellus, let us haste and meet","['Gazellus', 'let', 'haste', 'meet']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE IV.,none,8,"Our army, and our brother of Jerusalem,","['army', 'brother', 'Jerusalem']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE IV.,none,9,"Of Soria,  Trebizon, and Amasia,","['Soria', 'Trebizon', 'Amasia']",0.0
Tamburlaine the Great-Part2,ORCANES,SCENE IV.,none,10,"And happily, with full Natolian bowls","['happily', 'full', 'Natolian', 'bowls']",0.5574
Tamburlaine the Great-Part2,ORCANES,SCENE IV.,none,11,"Of Greekish wine, now let us celebrate","['Greekish', 'wine', 'let', 'celebrate']",0.5719
Tamburlaine the Great-Part2,ORCANES,SCENE IV.,none,12,Our happy conquest and his angry fate.,"['happy', 'conquest', 'angry', 'fate']",0.1027
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,1,Black is the beauty of the brightest day;,"['Black', 'beauty', 'brightest', 'day']",0.8316
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,2,"The golden ball of heaven's eternal fire,","['golden', 'ball', 'heaven', 'eternal', 'fire']",-0.34
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,3,"That danc'd with glory on the silver waves,","['danc', 'glory', 'silver', 'waves']",0.5423
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,4,Now wants the fuel that inflam'd his beams;,"['wants', 'fuel', 'inflam', 'beams']",0.0
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,5,"And all with faintness, and for foul disgrace,","['faintness', 'foul', 'disgrace']",-0.4939
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,6,"He binds his temples with a frowning cloud,","['binds', 'temples', 'frowning', 'cloud']",-0.34
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,7,Ready to darken earth with endless night.,"['Ready', 'darken', 'earth', 'endless', 'night']",0.3612
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,8,"Zenocrate, that gave him light and life,","['Zenocrate', 'gave', 'light', 'life']",0.0
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,9,"Whose eyes shot fire from their  ivory brows,","['Whose', 'eyes', 'shot', 'fire', 'ivory', 'brows']",-0.34
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,10,"And temper'd every soul with lively heat,","['temper', 'every', 'soul', 'lively', 'heat']",0.4404
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,11,"Now by the malice of the angry skies,","['malice', 'angry', 'skies']",-0.5106
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,12,"Whose jealousy admits no second mate,","['Whose', 'jealousy', 'admits', 'second', 'mate']",-0.3182
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,13,"Draws in the comfort of her latest breath,","['Draws', 'comfort', 'latest', 'breath']",0.3612
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,14,All dazzled with the hellish mists of death.,"['dazzled', 'hellish', 'mists', 'death']",-0.8442
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,15,"Now walk the angels on the walls of heaven,","['walk', 'angels', 'walls', 'heaven']",0.5106
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,16,As sentinels to warn th' immortal souls,"['sentinels', 'warn', 'th', 'immortal', 'souls']",0.1531
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,17,To entertain divine Zenocrate:,"['entertain', 'divine', 'Zenocrate']",0.7096
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,18,"Apollo, Cynthia, and the ceaseless lamps","['Apollo', 'Cynthia', 'ceaseless', 'lamps']",0.0
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,19,"That gently look'd upon this  loathsome earth,","['gently', 'look', 'upon', 'loathsome', 'earth']",0.4588
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,20,"Shine downwards now no more, but deck the heavens","['Shine', 'downwards', 'deck', 'heavens']",0.4497
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,21,To entertain divine Zenocrate:,"['entertain', 'divine', 'Zenocrate']",0.7096
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,22,"The crystal springs, whose taste illuminates","['crystal', 'springs', 'whose', 'taste', 'illuminates']",0.0
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,23,"Refined eyes with an eternal sight,","['Refined', 'eyes', 'eternal', 'sight']",0.0
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,24,Like tried silver run through Paradise,"['Like', 'tried', 'silver', 'run', 'Paradise']",0.7717
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,25,To entertain divine Zenocrate:,"['entertain', 'divine', 'Zenocrate']",0.7096
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,26,"The cherubins and holy seraphins,","['cherubins', 'holy', 'seraphins']",0.0
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,27,"That sing and play before the King of Kings,","['sing', 'play', 'King', 'Kings']",0.34
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,28,Use all their voices and their instruments,"['Use', 'voices', 'instruments']",0.0
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,29,To entertain divine Zenocrate;,"['entertain', 'divine', 'Zenocrate']",0.7096
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,30,"And, in this sweet and curious harmony,","['sweet', 'curious', 'harmony']",0.8176
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,31,The god that tunes this music to our souls,"['god', 'tunes', 'music', 'souls']",0.2732
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,32,Holds out his hand in highest majesty,"['Holds', 'hand', 'highest', 'majesty']",0.4939
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,33,To entertain divine Zenocrate.,"['entertain', 'divine', 'Zenocrate']",0.7096
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,34,Then let some holy trance convey my thoughts,"['let', 'holy', 'trance', 'convey', 'thoughts']",0.0
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,35,"Up to the palace of th' empyreal heaven,","['palace', 'th', 'empyreal', 'heaven']",0.5106
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,36,That this my life may be as short to me,"['life', 'may', 'short']",0.0
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE IV.,none,37,As are the days of sweet Zenocrate.,"['days', 'sweet', 'Zenocrate']",0.4588
