play_name,character,act,scene,sentence,text,tokens,sentiment_score
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,1,"Well said, Argier! receive thy crown again.","['Well', 'said', 'Argier', 'receive', 'crown']",0.819669971
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,2,"Kings of Morocco  and of Fez, welcome.","['Kings', 'Morocco', 'Fez', 'welcome']",0.875583794
Tamburlaine the Great-Part2,USUMCASANE,ACT I.,SCENE III.,1,"Magnificent and peerless Tamburlaine,","['Magnificent', 'peerless', 'Tamburlaine']",0.579527721
Tamburlaine the Great-Part2,USUMCASANE,ACT I.,SCENE III.,2,"I and my neighbour king of Fez have brought,","['neighbour', 'king', 'Fez', 'brought']",0.092602508
Tamburlaine the Great-Part2,USUMCASANE,ACT I.,SCENE III.,3,"To aid thee in this Turkish expedition,","['aid', 'Turkish', 'expedition']",0.051426247
Tamburlaine the Great-Part2,USUMCASANE,ACT I.,SCENE III.,4,A hundred thousand expert soldiers;,"['hundred', 'thousand', 'expert', 'soldiers']",-0.089801379
Tamburlaine the Great-Part2,USUMCASANE,ACT I.,SCENE III.,5,]From Azamor to Tunis near the sea,"['Azamor', 'Tunis', 'near', 'sea']",-0.000767179
Tamburlaine the Great-Part2,USUMCASANE,ACT I.,SCENE III.,6,"Is Barbary unpeopled for thy sake,","['Barbary', 'unpeopled', 'sake']",0.046067484
Tamburlaine the Great-Part2,USUMCASANE,ACT I.,SCENE III.,7,"And all the men in armour under me,","['men', 'armour']",0.016154468
Tamburlaine the Great-Part2,USUMCASANE,ACT I.,SCENE III.,8,Which with my crown I gladly offer thee.,"['crown', 'gladly', 'offer']",0.673887989
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,1,"Thanks, king of Morocco:  take your crown again.","['Thanks', 'king', 'Morocco', 'take', 'crown']",0.674193552
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,1,"And, mighty Tamburlaine, our earthly god,","['mighty', 'Tamburlaine', 'earthly', 'god']",0.361427951
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,2,"Whose looks make this inferior world to quake,","['Whose', 'looks', 'make', 'inferior', 'world', 'quake']",-0.646521596
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,3,"I here present thee with the crown of Fez,","['present', 'crown', 'Fez']",0.152363036
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,4,"And with an host of Moors train'd to the war,","['host', 'Moors', 'train', 'war']",-0.069776915
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,5,"Whose coal-black faces make their foes retire,","['Whose', 'coal-black', 'faces', 'make', 'foes', 'retire']",-0.410068788
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,6,"And quake for fear, as if infernal  Jove,","['quake', 'fear', 'infernal', 'Jove']",-0.389532585
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,7,"Meaning to aid thee  in these  Turkish arms,","['Meaning', 'aid', 'Turkish', 'arms']",0.064362105
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,8,"Should pierce the black circumference of hell,","['pierce', 'black', 'circumference', 'hell']",-0.478827663
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,9,"With ugly Furies bearing fiery flags,","['ugly', 'Furies', 'bearing', 'fiery', 'flags']",-0.595934492
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,10,And millions of his strong  tormenting spirits:,"['millions', 'strong', 'tormenting', 'spirits']",-0.648917355
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,11,]From strong Tesella unto Biledull,"['strong', 'Tesella', 'unto', 'Biledull']",0.028622638
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,12,All Barbary is unpeopled for thy sake.,"['Barbary', 'unpeopled', 'sake']",0.080476463
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,1,"Thanks, king of Fez:  take here thy crown again.","['Thanks', 'king', 'Fez', 'take', 'crown']",0.674959745
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,2,"Your presence, loving friends and fellow-kings,","['presence', 'loving', 'friends', 'fellow-kings']",0.822551626
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,3,Makes me to surfeit in conceiving joy:,"['Makes', 'surfeit', 'conceiving', 'joy']",0.680047643
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,4,If all the crystal gates of Jove's high court,"['crystal', 'gates', 'Jove', 'high', 'court']",0.013617001
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,5,"Were open'd wide, and I might enter in","['open', 'wide', 'might', 'enter']",0.241825333
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,6,"To see the state and majesty of heaven,","['see', 'state', 'majesty', 'heaven']",0.603835094
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,7,It could not more delight me than your sight.,"['could', 'delight', 'sight']",0.906261265
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,8,"Now will we banquet on these plains a while,","['banquet', 'plains']",0.003113501
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,9,"And after march to Turkey with our camp,","['march', 'Turkey', 'camp']",-0.02070893
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,10,In number more than are the drops that fall,"['number', 'drops', 'fall']",-0.047901712
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,11,When Boreas rents a thousand swelling clouds;,"['Boreas', 'rents', 'thousand', 'swelling', 'clouds']",0.040560365
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,12,And proud Orcanes of Natolia,"['proud', 'Orcanes', 'Natolia']",0.733718375
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,13,"With all his viceroys shall be so afraid,","['viceroys', 'shall', 'afraid']",-0.470263317
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,14,"That, though the stones, as at Deucalion's flood,","['though', 'stones', 'Deucalion', 'flood']",-0.041149329
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,15,"Were turn'd to men, he should be overcome.","['turn', 'men', 'overcome']",-0.031537391
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,16,"Such lavish will I make of Turkish blood,","['lavish', 'make', 'Turkish', 'blood']",-0.068888962
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,17,That Jove shall send his winged messenger,"['Jove', 'shall', 'send', 'winged', 'messenger']",0.061968451
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,18,To bid me sheathe my sword and leave the field;,"['bid', 'sheathe', 'sword', 'leave', 'field']",-0.062288634
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,19,"The sun, unable to sustain the sight,","['sun', 'unable', 'sustain', 'sight']",-0.36145702
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,20,"Shall hide his head in Thetis' watery lap,","['Shall', 'hide', 'head', 'Thetis', 'watery', 'lap']",-0.098807104
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,21,And leave his steeds to fair Bootes'  charge;,"['leave', 'steeds', 'fair', 'Bootes', 'charge']",-0.019778147
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,22,For half the world shall perish in this fight.,"['half', 'world', 'shall', 'perish', 'fight']",-0.895998884
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,23,"But now, my friends, let me examine ye;","['friends', 'let', 'examine']",0.013153065
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,24,How have ye spent your absent time from me?,"['spent', 'absent', 'time']",-0.235250626
Tamburlaine the Great-Part2,USUMCASANE,ACT I.,SCENE III.,1,"My lord, our men of Barbary have march'd","['lord', 'men', 'Barbary', 'march']",-0.040625915
Tamburlaine the Great-Part2,USUMCASANE,ACT I.,SCENE III.,2,"Four hundred miles with armour on their backs,","['Four', 'hundred', 'miles', 'armour', 'backs']",-0.153750099
Tamburlaine the Great-Part2,USUMCASANE,ACT I.,SCENE III.,3,And lain in leaguer  fifteen months and more;,"['lain', 'leaguer', 'fifteen', 'months']",-0.011371933
Tamburlaine the Great-Part2,USUMCASANE,ACT I.,SCENE III.,4,"For, since we left you at the Soldan's court,","['since', 'left', 'Soldan', 'court']",-0.094415121
Tamburlaine the Great-Part2,USUMCASANE,ACT I.,SCENE III.,5,"We have subdu'd the southern Guallatia,","['subdu', 'southern', 'Guallatia']",-0.245873798
Tamburlaine the Great-Part2,USUMCASANE,ACT I.,SCENE III.,6,And all the land unto the coast of Spain;,"['land', 'unto', 'coast', 'Spain']",0.045611743
Tamburlaine the Great-Part2,USUMCASANE,ACT I.,SCENE III.,7,"We kept the narrow Strait of Jubalter,","['kept', 'narrow', 'Strait', 'Jubalter']",0.085793424
Tamburlaine the Great-Part2,USUMCASANE,ACT I.,SCENE III.,8,And made Canaria call us kings and lords:,"['made', 'Canaria', 'call', 'kings', 'lords']",0.094831821
Tamburlaine the Great-Part2,USUMCASANE,ACT I.,SCENE III.,9,"Yet never did they recreate themselves,","['Yet', 'never', 'recreate']",-0.393426858
Tamburlaine the Great-Part2,USUMCASANE,ACT I.,SCENE III.,10,Or cease one day from war and hot alarms;,"['cease', 'one', 'day', 'war', 'hot', 'alarms']",-0.174749114
Tamburlaine the Great-Part2,USUMCASANE,ACT I.,SCENE III.,11,"And therefore let them rest a while, my lord.","['therefore', 'let', 'rest', 'lord']",0.200326029
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,1,"They shall, Casane, and 'tis time, i'faith.","['shall', 'Casane', ""'t"", 'time', ""i'faith""]",0.139567759
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,1,And I have march'd along the river Nile,"['march', 'along', 'river', 'Nile']",0.05513656
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,2,"To Machda, where the mighty Christian priest,","['Machda', 'mighty', 'Christian', 'priest']",0.143150674
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,3,"Call'd John the Great,  sits in a milk-white robe,","['Call', 'John', 'Great', 'sits', 'milk-white', 'robe']",0.057313476
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,4,"Whose triple mitre I did take by force,","['Whose', 'triple', 'mitre', 'take', 'force']",-0.064157553
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,5,And made him swear obedience to my crown.,"['made', 'swear', 'obedience', 'crown']",-0.03651911
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,6,"]From thence unto Cazates did I march,","['thence', 'unto', 'Cazates', 'march']",0.041688111
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,7,"Where Amazonians met me in the field,","['Amazonians', 'met', 'field']",0.066326927
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,8,"With whom, being women, I vouchsaf'd a league,","['women', 'vouchsaf', 'league']",0.021851059
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,9,"And with my power did march to Zanzibar,","['power', 'march', 'Zanzibar']",0.201142789
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,10,"The western part of Afric, where I view'd","['western', 'part', 'Afric', 'view']",0.000290476
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,11,"The Ethiopian sea, rivers and lakes,","['Ethiopian', 'sea', 'rivers', 'lakes']",0.007861458
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,12,But neither man nor child in all the land:,"['neither', 'man', 'child', 'land']",-0.096338287
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,13,"Therefore I took my course to Manico,","['Therefore', 'took', 'course', 'Manico']",0.043252965
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,14,"Where,  unresisted, I remov'd my camp;","['unresisted', 'remov', 'camp']",0.007256605
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,15,"And, by the coast of Byather,  at last","['coast', 'Byather', 'last']",0.294502426
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,16,"I came to Cubar, where the negroes dwell,","['came', 'Cubar', 'negroes', 'dwell']",-0.343733564
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,17,"And, conquering that, made haste to Nubia.","['conquering', 'made', 'haste', 'Nubia']",0.116133595
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,18,"There, having sack'd Borno, the kingly seat,","['sack', 'Borno', 'kingly', 'seat']",-0.14443573
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,19,I took the king and led him bound in chains,"['took', 'king', 'led', 'bound', 'chains']",-0.303911699
Tamburlaine the Great-Part2,TECHELLES,ACT I.,SCENE III.,20,"Unto Damascus,  where I stay'd before.","['Unto', 'Damascus', 'stay']",-0.038026694
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,1,"Well done, Techelles!â?What saith Theridamas?","['Well', 'done', 'Techelles', 'â\x80\x94What', 'saith', 'Theridamas']",0.697615376
Tamburlaine the Great-Part2,THERIDAMAS,ACT I.,SCENE III.,1,"I left the confines and the bounds of Afric,","['left', 'confines', 'bounds', 'Afric']",-0.01252564
Tamburlaine the Great-Part2,THERIDAMAS,ACT I.,SCENE III.,2,"And made  a voyage into Europe,","['made', 'voyage', 'Europe']",0.054654948
Tamburlaine the Great-Part2,THERIDAMAS,ACT I.,SCENE III.,3,"Where, by the river Tyras, I subdu'd","['river', 'Tyras', 'subdu']",0.028125621
Tamburlaine the Great-Part2,THERIDAMAS,ACT I.,SCENE III.,4,"Stoka, Podolia, and Codemia;","['Stoka', 'Podolia', 'Codemia']",0.031789247
Tamburlaine the Great-Part2,THERIDAMAS,ACT I.,SCENE III.,5,"Then cross'd the sea and came to Oblia,","['cross', 'sea', 'came', 'Oblia']",0.080025654
Tamburlaine the Great-Part2,THERIDAMAS,ACT I.,SCENE III.,6,"And Nigra Silva, where the devils dance,","['Nigra', 'Silva', 'devils', 'dance']",-0.151390396
Tamburlaine the Great-Part2,THERIDAMAS,ACT I.,SCENE III.,7,"Which, in despite of them, I set on fire.","['despite', 'set', 'fire']",-0.424460385
Tamburlaine the Great-Part2,THERIDAMAS,ACT I.,SCENE III.,8,]From thence I cross'd the gulf call'd by the name,"['thence', 'cross', 'gulf', 'call', 'name']",0.005812116
Tamburlaine the Great-Part2,THERIDAMAS,ACT I.,SCENE III.,9,Mare Majore of the inhabitants.,"['Mare', 'Majore', 'inhabitants']",-0.036024451
Tamburlaine the Great-Part2,THERIDAMAS,ACT I.,SCENE III.,10,Yet shall my soldiers make no period,"['Yet', 'shall', 'soldiers', 'make', 'period']",-0.167192329
Tamburlaine the Great-Part2,THERIDAMAS,ACT I.,SCENE III.,11,Until Natolia kneel before your feet.,"['Natolia', 'kneel', 'feet']",-0.151091503
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,1,"Then will we triumph, banquet and carouse;","['triumph', 'banquet', 'carouse']",0.362254003
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,2,"Cooks shall have pensions to provide us cates,","['Cooks', 'shall', 'pensions', 'provide', 'cates']",-0.011862621
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,3,And glut us with the dainties of the world;,"['glut', 'dainties', 'world']",-0.559608957
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,4,Lachryma Christi and Calabrian wines,"['Lachryma', 'Christi', 'Calabrian', 'wines']",0.118284874
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,5,"Shall common soldiers drink in quaffing bowls,","['Shall', 'common', 'soldiers', 'drink', 'quaffing', 'bowls']",-0.071998361
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,6,"Ay, liquid gold, when we have conquer'd him,","['Ay', 'liquid', 'gold', 'conquer']",0.029094972
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,7,Mingled with coral and with orient  pearl.,"['Mingled', 'coral', 'orient', 'pearl']",0.078104045
Tamburlaine the Great-Part2,TAMBURLAINE,ACT I.,SCENE III.,8,"Come, let us banquet and carouse the whiles.","['Come', 'let', 'banquet', 'carouse', 'whiles']",0.157137875
Tamburlaine the Great-Part2,TAMBURLAINE,ACT II.,SCENE I.,9,"Then will we triumph, banquet and carouse;","['triumph', 'banquet', 'carouse']",0.362254003
Tamburlaine the Great-Part2,TAMBURLAINE,ACT II.,SCENE I.,10,"Cooks shall have pensions to provide us cates,","['Cooks', 'shall', 'pensions', 'provide', 'cates']",-0.011862621
Tamburlaine the Great-Part2,TAMBURLAINE,ACT II.,SCENE I.,11,And glut us with the dainties of the world;,"['glut', 'dainties', 'world']",-0.559608957
Tamburlaine the Great-Part2,TAMBURLAINE,ACT II.,SCENE I.,12,Lachryma Christi and Calabrian wines,"['Lachryma', 'Christi', 'Calabrian', 'wines']",0.118284874
Tamburlaine the Great-Part2,TAMBURLAINE,ACT II.,SCENE I.,13,"Shall common soldiers drink in quaffing bowls,","['Shall', 'common', 'soldiers', 'drink', 'quaffing', 'bowls']",-0.071998361
Tamburlaine the Great-Part2,TAMBURLAINE,ACT II.,SCENE I.,14,"Ay, liquid gold, when we have conquer'd him,","['Ay', 'liquid', 'gold', 'conquer']",0.029094972
Tamburlaine the Great-Part2,TAMBURLAINE,ACT II.,SCENE I.,15,Mingled with coral and with orient  pearl.,"['Mingled', 'coral', 'orient', 'pearl']",0.078104045
Tamburlaine the Great-Part2,TAMBURLAINE,ACT II.,SCENE I.,16,"Come, let us banquet and carouse the whiles.","['Come', 'let', 'banquet', 'carouse', 'whiles']",0.157137875
Tamburlaine the Great-Part2,SIGISMUND,ACT II.,SCENE I.,1,"Now say, my lords of Buda and Bohemia,","['say', 'lords', 'Buda', 'Bohemia']",0.054492362
Tamburlaine the Great-Part2,SIGISMUND,ACT II.,SCENE I.,2,"What motion is it that inflames your thoughts,","['motion', 'inflames', 'thoughts']",-0.471153308
Tamburlaine the Great-Part2,SIGISMUND,ACT II.,SCENE I.,3,And stirs your valours to such sudden arms?,"['stirs', 'valours', 'sudden', 'arms']",-0.159977812
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,1,"Your majesty remembers, I am sure,","['majesty', 'remembers', 'sure']",0.361368902
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,2,What cruel slaughter of our Christian bloods,"['cruel', 'slaughter', 'Christian', 'bloods']",-0.953481247
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,3,These heathenish Turks and pagans lately made,"['heathenish', 'Turks', 'pagans', 'lately', 'made']",-0.891171135
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,4,Betwixt the city Zula and Danubius;,"['Betwixt', 'city', 'Zula', 'Danubius']",0.010206442
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,5,"How through the midst of Varna and Bulgaria,","['midst', 'Varna', 'Bulgaria']",0.01447662
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,6,"And almost to the very walls of Rome,","['almost', 'walls', 'Rome']",-0.045476317
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,7,"They have, not long since, massacred our camp.","['long', 'since', 'massacred', 'camp']",-0.921677292
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,8,"It resteth now, then, that your majesty","['resteth', 'majesty']",0.320214794
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,9,"Take all advantages of time and power,","['Take', 'advantages', 'time', 'power']",0.390780261
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,10,And work revenge upon these infidels.,"['work', 'revenge', 'upon', 'infidels']",-0.778966485
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,11,"Your highness knows, for Tamburlaine's repair,","['highness', 'knows', 'Tamburlaine', 'repair']",0.067475237
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,12,"That strikes a terror to all Turkish hearts,","['strikes', 'terror', 'Turkish', 'hearts']",-0.918987304
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,13,Natolia hath dismiss'd the greatest part,"['Natolia', 'dismiss', 'greatest', 'part']",-0.171773791
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,14,"Of all his army, pitch'd against our power","['army', 'pitch', 'power']",-0.538245092
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,15,"Betwixt Cutheia and Orminius' mount,","['Betwixt', 'Cutheia', 'Orminius', 'mount']",0.005666532
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,16,"And sent them marching up to Belgasar,","['sent', 'marching', 'Belgasar']",-0.00233794
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,17,"Acantha, Antioch, and Caesarea,","['Acantha', 'Antioch', 'Caesarea']",0.005907774
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,18,To aid the kings of Soria  and Jerusalem.,"['aid', 'kings', 'Soria', 'Jerusalem']",0.231615176
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,19,"Now, then, my lord, advantage take thereof,","['lord', 'advantage', 'take', 'thereof']",0.106191188
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,20,And issue suddenly upon the rest;,"['issue', 'suddenly', 'upon', 'rest']",-0.097106963
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,21,"That, in the fortune of their overthrow,","['fortune', 'overthrow']",-0.310805662
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,22,We may discourage all the pagan troop,"['may', 'discourage', 'pagan', 'troop']",-0.262999268
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,23,That dare attempt to war with Christians.,"['dare', 'attempt', 'war', 'Christians']",-0.565288023
Tamburlaine the Great-Part2,SIGISMUND,ACT II.,SCENE I.,1,"But calls not, then, your grace to memory","['calls', 'grace', 'memory']",-0.109249506
Tamburlaine the Great-Part2,SIGISMUND,ACT II.,SCENE I.,2,"The league we lately made with King Orcanes,","['league', 'lately', 'made', 'King', 'Orcanes']",0.068324847
Tamburlaine the Great-Part2,SIGISMUND,ACT II.,SCENE I.,3,"Confirm'd by oath and articles of peace,","['Confirm', 'oath', 'articles', 'peace']",0.037758529
Tamburlaine the Great-Part2,SIGISMUND,ACT II.,SCENE I.,4,And calling Christ for record of our truths?,"['calling', 'Christ', 'record', 'truths']",-4.02E-05
Tamburlaine the Great-Part2,SIGISMUND,ACT II.,SCENE I.,5,This should be treachery and violence,"['treachery', 'violence']",-0.956362098
Tamburlaine the Great-Part2,SIGISMUND,ACT II.,SCENE I.,6,Against the grace of our profession.,"['grace', 'profession']",-0.241714783
Tamburlaine the Great-Part2,BALDWIN,ACT II.,SCENE I.,1,"No whit, my lord; for with such infidels,","['whit', 'lord', 'infidels']",-0.722053862
Tamburlaine the Great-Part2,BALDWIN,ACT II.,SCENE I.,2,"In whom no faith nor true religion rests,","['faith', 'true', 'religion', 'rests']",-0.316500966
Tamburlaine the Great-Part2,BALDWIN,ACT II.,SCENE I.,3,We are not bound to those accomplishments,"['bound', 'accomplishments']",-0.105054133
Tamburlaine the Great-Part2,BALDWIN,ACT II.,SCENE I.,4,The holy laws of Christendom enjoin;,"['holy', 'laws', 'Christendom', 'enjoin']",0.102640271
Tamburlaine the Great-Part2,BALDWIN,ACT II.,SCENE I.,5,"But, as the faith which they profanely plight","['faith', 'profanely', 'plight']",-0.195995592
Tamburlaine the Great-Part2,BALDWIN,ACT II.,SCENE I.,6,Is not by necessary policy,"['necessary', 'policy']",-0.329896679
Tamburlaine the Great-Part2,BALDWIN,ACT II.,SCENE I.,7,"To be esteem'd assurance for ourselves,","['esteem', 'assurance']",0.230204403
Tamburlaine the Great-Part2,BALDWIN,ACT II.,SCENE I.,8,So that we vow  to them should not infringe,"['vow', 'infringe']",0.002243102
Tamburlaine the Great-Part2,BALDWIN,ACT II.,SCENE I.,9,Our liberty of arms and victory.,"['liberty', 'arms', 'victory']",0.452766875
Tamburlaine the Great-Part2,SIGISMUND,ACT II.,SCENE I.,1,Though I confess the oaths they undertake,"['Though', 'confess', 'oaths', 'undertake']",-0.206116838
Tamburlaine the Great-Part2,SIGISMUND,ACT II.,SCENE I.,2,"Breed little strength to our security,","['Breed', 'little', 'strength', 'security']",-0.30222284
Tamburlaine the Great-Part2,SIGISMUND,ACT II.,SCENE I.,3,Yet those infirmities that thus defame,"['Yet', 'infirmities', 'thus', 'defame']",-0.793188689
Tamburlaine the Great-Part2,SIGISMUND,ACT II.,SCENE I.,4,"Their faiths,  their honours, and religion,","['faiths', 'honours', 'religion']",-0.104247369
Tamburlaine the Great-Part2,SIGISMUND,ACT II.,SCENE I.,5,Should not give us presumption to the like.,"['give', 'presumption', 'like']",-0.529143445
Tamburlaine the Great-Part2,SIGISMUND,ACT II.,SCENE I.,6,"Our faiths are sound, and must be consummate,","['faiths', 'sound', 'must', 'consummate']",0.478586807
Tamburlaine the Great-Part2,SIGISMUND,ACT II.,SCENE I.,7,"Religious, righteous, and inviolate.","['Religious', 'righteous', 'inviolate']",0.544876368
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,1,"Assure your grace, 'tis superstition","['Assure', 'grace', ""'t"", 'superstition']",-0.154438011
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,2,To stand so strictly on dispensive faith;,"['stand', 'strictly', 'dispensive', 'faith']",-0.014262013
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,3,"And, should we lose the opportunity","['lose', 'opportunity']",-0.281644616
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,4,"That God hath given to venge our Christians' death,","['God', 'given', 'venge', 'Christians', 'death']",-0.348232009
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,5,"And scourge their foul blasphemous paganism,","['scourge', 'foul', 'blasphemous', 'paganism']",-0.855198289
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,6,"As fell to Saul, to Balaam, and the rest,","['fell', 'Saul', 'Balaam', 'rest']",-0.086422808
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,7,"That would not kill and curse at God's command,","['would', 'kill', 'curse', 'God', 'command']",-0.243669663
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,8,"So surely will the vengeance of the Highest,","['surely', 'vengeance', 'Highest']",0.174290646
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,9,"And jealous anger of his fearful arm,","['jealous', 'anger', 'fearful', 'arm']",-0.528626142
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,10,"Be pour'd with rigour on our sinful heads,","['pour', 'rigour', 'sinful', 'heads']",-0.24769745
Tamburlaine the Great-Part2,FREDERICK,ACT II.,SCENE I.,11,If we neglect this  offer'd victory.,"['neglect', 'offer', 'victory']",-0.041147605
Tamburlaine the Great-Part2,SIGISMUND,ACT II.,SCENE I.,1,"Then arm, my lords, and issue suddenly,","['arm', 'lords', 'issue', 'suddenly']",0.04006546
Tamburlaine the Great-Part2,SIGISMUND,ACT II.,SCENE I.,2,"Giving commandment to our general host,","['Giving', 'commandment', 'general', 'host']",0.088020435
